elevation,aspect,slope,horz dist water,vert dist water,horz dist road,hillshade 9am,hillshade noon,hillshade 3pm,horz dist fire,wilderness area,cover
2654,204,18,285,56,2255,207,253,175,1860,0,2
2911,54,10,30,-1,2147,226,218,124,2052,0,2
3140,173,10,365,65,190,226,245,150,1774,0,2
2943,66,8,418,87,3132,228,225,131,2321,1,2
3067,33,16,626,148,4500,215,203,119,3671,1,1
3042,107,13,90,-1,3346,241,224,110,553,1,2
2921,35,17,342,108,774,216,201,116,942,0,1
2659,8,14,234,-3,1705,202,211,144,1624,0,2
3233,18,14,90,28,1928,208,209,135,1382,0,1
3173,21,15,404,94,1114,209,207,132,1584,0,1
2968,346,14,42,2,2612,193,218,163,830,0,2
2714,54,4,495,83,1390,222,230,143,1681,1,2
3108,274,10,324,-30,2610,194,243,188,592,0,1
2672,279,29,60,23,1300,128,229,233,722,0,2
2983,299,12,30,7,1302,187,236,189,295,0,2
2803,138,14,277,11,2271,241,234,119,2069,1,2
2932,103,3,180,18,4168,225,235,145,4338,1,2
3226,18,13,553,108,3001,210,213,138,825,0,1
3131,344,3,684,77,2032,213,234,159,2514,0,1
3094,251,14,295,40,430,189,249,197,841,0,2
3239,317,8,794,70,1490,199,233,174,2586,0,2
3180,13,24,785,373,1371,190,184,124,990,0,1
3075,93,14,256,64,1207,241,218,104,1040,1,1
2673,93,26,295,-12,1350,250,191,53,553,1,2
2714,6,15,60,15,1410,200,209,144,1959,0,2
3057,19,15,85,23,3794,208,207,133,2627,1,1
2949,250,5,400,43,5682,209,243,172,2493,1,2
3030,14,6,277,43,1170,215,228,150,2023,0,1
2705,28,23,390,-9,2010,203,182,105,2181,0,2
3136,41,10,541,15,2135,221,219,132,1149,0,2
3362,359,13,120,36,4074,199,215,152,1348,1,1
2959,207,4,514,132,4842,217,244,163,5144,1,2
3034,184,15,540,167,5906,223,249,155,4012,1,2
3314,128,20,192,-7,700,248,224,94,4032,0,2
2829,57,16,108,27,108,229,203,102,700,1,1
3085,80,18,124,44,849,241,204,86,1634,0,1
2916,356,11,247,35,939,202,220,155,2101,0,2
3104,134,15,60,0,2486,242,232,116,1380,0,1
3161,81,16,60,12,902,240,211,97,2225,0,1
3182,303,5,481,40,3125,206,237,170,4103,1,1
2759,12,12,127,21,1549,207,215,143,1928,1,2
2953,48,37,242,26,1440,206,135,33,1142,0,2
3311,4,22,564,133,1771,184,191,138,2249,0,2
2932,49,23,362,158,4241,222,183,83,837,1,2
3344,326,32,277,54,2831,127,187,191,2467,1,1
2810,77,23,150,88,1986,241,192,69,582,0,2
3165,65,15,424,103,1779,233,207,102,2832,1,2
3045,11,1,285,-2,2590,217,236,156,789,1,2
3358,90,18,234,158,2845,244,209,89,474,0,2
3113,203,13,190,22,2125,213,251,171,730,0,2
2852,51,10,210,56,1442,225,219,127,1972,0,2
3293,55,19,510,59,1500,228,196,93,2305,1,1
3324,252,6,60,6,1300,207,244,176,1754,0,1
3168,180,3,240,16,3797,220,241,156,4650,1,2
3258,297,14,268,44,569,179,234,195,1060,0,1
3198,162,17,499,120,319,234,242,132,3283,0,2
2792,138,6,201,14,2352,230,238,141,1943,1,2
3171,30,14,474,64,5770,215,209,128,934,1,1
3209,279,20,228,55,4643,160,238,216,3494,1,1
2587,53,9,90,9,960,226,221,129,779,1,2
2714,61,22,150,11,2173,232,190,79,741,0,2
3111,319,21,108,34,4508,162,216,192,1214,1,1
3336,8,14,362,51,2083,203,212,145,1443,0,1
3032,67,21,524,217,543,236,194,81,849,0,2
3048,122,14,404,-50,569,242,229,113,1410,1,1
2686,63,14,366,86,1360,232,210,107,2250,1,2
2895,71,21,60,-27,295,238,195,79,1077,1,1
3146,268,11,371,54,5783,191,245,193,2669,1,2
2945,278,7,582,39,5639,202,241,179,1978,1,2
3235,59,1,67,4,618,220,235,152,1200,0,1
2879,353,17,127,9,1710,190,209,156,2776,0,2
2699,96,11,108,18,1536,237,225,117,3543,1,2
3398,89,28,731,164,1994,248,182,43,1782,1,1
2817,45,5,301,19,630,222,228,142,371,1,2
2638,308,5,216,-8,543,205,237,171,1707,1,2
3360,277,18,983,176,1018,169,240,210,837,0,1
3162,354,2,210,40,2264,215,235,157,716,0,2
2679,50,4,30,3,1785,221,231,146,2402,0,2
2929,0,3,0,0,4820,215,233,156,6169,1,2
2587,111,6,210,17,2874,230,234,137,2647,0,1
2905,0,8,255,10,4119,209,226,155,3762,1,2
2955,318,7,124,10,4677,202,234,171,5929,1,2
2810,180,4,150,19,2413,221,242,156,2300,1,2
3332,197,19,342,40,3173,212,252,168,1100,0,2
2948,23,25,216,89,1451,196,177,107,3031,0,1
3275,55,19,201,37,3711,228,195,92,2825,1,1
2859,265,34,350,210,1740,118,232,241,1443,0,2
2831,14,28,256,86,1142,181,170,113,1142,0,1
3133,142,12,60,0,1048,237,237,128,1650,0,1
3195,8,7,495,51,6109,212,227,152,1176,1,1
2716,196,29,272,-19,1050,199,249,166,732,0,2
2993,222,20,268,114,1667,191,254,194,968,0,2
3107,118,16,170,36,240,245,225,104,837,0,2
3112,0,4,85,-1,957,213,232,156,1745,1,1
3081,157,17,446,78,2535,236,240,128,2915,0,2
2777,84,7,150,20,2851,230,228,131,4736,1,2
3010,171,9,382,53,404,226,244,150,1442,1,1
3108,290,6,108,-10,2026,202,239,176,2086,0,2
3339,78,10,150,6,858,233,222,120,3740,0,2
2967,356,12,95,10,2308,200,218,155,1995,0,2
3130,263,10,95,11,2311,196,245,188,2197,0,2
3126,211,11,60,-4,1657,211,250,174,2197,0,1
3250,17,10,684,59,3673,212,219,144,2491,1,1
2909,130,11,371,71,973,239,234,123,2446,0,2
2953,264,26,255,90,990,146,241,228,1052,0,2
2641,307,12,268,24,577,186,232,187,1194,1,2
2993,227,21,216,62,2532,185,254,200,1332,0,2
2949,94,3,60,-6,2220,224,234,145,1595,1,1
2773,82,7,350,-11,957,230,228,132,2611,1,1
2881,59,4,242,24,3048,223,231,143,3814,1,2
2779,47,13,0,0,3102,224,212,120,5496,1,2
2404,41,5,30,2,503,221,229,144,541,0,2
2938,92,6,42,3,1230,230,231,135,2256,1,2
3176,164,17,1170,79,3121,233,243,134,2359,0,2
2968,222,14,90,26,1249,202,252,184,300,0,2
3115,56,16,234,46,4410,229,204,104,2308,1,2
3063,72,6,67,2,3212,227,228,136,1256,1,2
2789,348,8,270,4,2067,205,227,160,2372,1,2
3156,256,12,150,25,1749,193,247,193,2123,0,1
3104,146,9,210,13,1466,232,239,139,3361,0,1
2913,15,17,564,115,3215,202,202,133,691,0,2
3064,209,26,376,50,2467,192,253,185,3037,0,2
2940,56,16,700,206,443,229,204,104,1284,0,2
2837,15,11,551,24,3367,211,218,143,2577,0,1
3216,129,12,516,100,2706,240,232,120,2869,0,1
3167,59,4,30,2,4108,223,231,143,531,0,1
2904,91,16,330,94,330,243,214,97,1323,1,1
3013,128,8,534,39,4496,233,235,134,721,1,2
3187,53,19,134,22,4184,227,195,94,3314,1,1
2995,270,12,598,97,5820,188,244,195,5738,1,2
3178,342,11,212,26,4544,197,223,165,3231,1,1
2935,112,3,60,0,1786,224,236,148,270,0,2
3231,99,10,108,9,4508,236,227,121,3544,0,1
3312,105,11,420,-17,1475,238,227,118,2099,1,1
2962,58,4,297,-5,6169,223,230,143,3174,1,2
3208,337,26,323,76,3602,153,193,174,1865,0,1
3032,324,14,134,25,2700,183,224,180,2279,0,1
2940,77,21,42,14,2546,241,197,76,2345,0,1
3020,108,9,0,0,3325,236,230,125,5336,1,2
2980,165,26,30,1,3310,232,237,118,981,0,2
3273,253,10,660,59,661,198,247,187,2680,0,2
3122,346,10,335,46,2021,201,225,162,2431,0,2
3148,127,7,127,10,808,233,235,135,2253,0,1
2992,270,2,256,36,3761,214,239,163,1863,1,2
2780,191,24,256,131,2388,212,250,160,711,0,2
3096,10,16,618,42,3625,201,206,140,2821,1,2
3199,87,9,424,79,5098,233,226,125,2416,1,2
3174,93,5,426,68,979,227,233,140,2374,0,2
3128,326,19,417,117,769,169,215,184,1782,0,1
2682,110,8,175,35,1243,234,231,129,272,1,2
2739,78,7,272,23,1657,229,228,132,2247,1,2
3016,262,19,531,62,1300,169,246,214,361,0,2
2983,62,27,218,38,1852,231,173,56,3353,0,1
3303,323,29,216,71,782,134,196,194,1328,0,1
3231,293,11,228,33,902,190,238,188,1338,0,2
2881,67,16,417,190,433,234,206,99,1560,1,2
2936,56,5,300,54,3140,224,228,140,1999,1,2
3208,30,5,170,0,3964,218,228,146,3312,1,1
2965,163,7,301,68,3977,227,242,148,5326,1,2
2967,349,9,180,44,811,204,225,160,2059,0,1
2575,339,37,150,121,969,117,160,166,1672,0,2
3108,112,19,700,172,1181,249,216,87,2112,0,2
2513,344,11,30,0,1381,198,223,164,4429,1,2
2908,58,19,323,119,2113,230,196,91,2213,0,1
3048,342,9,192,4,3273,201,226,164,1126,0,2
3129,176,19,30,0,2300,226,247,145,3421,1,1
2775,31,16,242,30,1690,214,203,120,1209,0,1
2796,346,9,60,3,2233,203,226,161,1734,1,2
3169,19,9,0,0,1608,214,222,144,541,0,1
2824,326,18,30,5,4886,174,218,183,218,1,2
2903,270,4,577,64,3700,208,241,171,3166,1,2
3221,8,12,601,52,1445,206,217,147,2382,0,2
2944,63,25,277,127,1811,233,180,64,2881,0,2
2927,64,12,745,179,2572,231,215,114,571,0,1
2877,167,25,510,-59,3564,231,239,124,1429,0,2
3264,288,8,256,46,875,197,239,182,1710,0,1
3265,14,12,690,62,1889,209,216,143,891,0,1
2736,340,21,201,83,2064,171,205,170,2597,1,2
3219,308,3,371,36,738,212,237,164,720,0,1
2958,1,12,170,18,3822,202,216,151,2283,1,2
2772,114,17,67,9,2881,247,220,95,6303,1,2
2837,147,16,30,4,5051,240,236,121,268,1,1
3029,45,7,335,45,4183,222,225,138,2448,1,2
2653,101,8,150,42,1831,235,229,126,4812,1,2
3249,89,31,255,79,3778,248,174,31,2557,1,1
3289,282,12,90,13,5492,188,241,193,726,1,1
2792,260,10,0,0,2094,196,246,188,1954,0,2
2814,336,9,201,38,3265,201,229,167,1061,0,2
2706,325,19,95,23,837,169,216,185,2132,0,2
2962,213,16,120,12,1126,204,253,182,446,0,2
3053,313,12,67,0,3650,189,231,182,967,0,1
3170,320,11,902,-32,1415,191,229,178,1182,0,1
3239,20,6,582,91,5837,216,227,148,2508,1,2
3054,55,10,85,0,3511,226,220,127,534,0,1
3217,352,19,234,34,1343,183,203,155,743,0,1
3231,135,10,626,56,4250,236,236,131,2609,1,1
3338,11,18,182,70,3454,199,202,136,1738,1,1
3271,122,6,350,19,6180,231,235,137,495,1,1
3187,230,7,424,67,5960,209,247,175,2971,1,2
2752,5,19,30,14,999,192,199,140,582,0,2
2975,211,33,390,38,3542,174,249,189,1260,0,2
2952,276,17,67,17,3274,173,241,207,1954,0,1
3079,307,12,90,6,4902,187,233,186,757,1,1
3377,94,10,67,-6,1719,236,225,119,3282,0,1
2715,92,21,30,10,1298,247,202,73,2240,1,2
3177,135,6,0,0,1861,230,237,141,1679,0,1
3241,330,9,0,0,4468,198,229,170,658,0,1
3100,239,28,808,9,4182,158,250,219,1138,0,2
2673,7,15,85,30,1585,201,209,144,2680,1,2
3233,71,11,0,0,2799,232,219,118,1745,0,1
2847,313,23,85,27,4103,152,215,200,716,1,2
3234,34,11,67,12,4481,219,217,133,3522,0,1
3464,84,15,860,179,2451,240,214,101,1203,1,1
2957,99,18,242,59,2326,247,211,86,1931,0,2
3289,111,21,362,100,1687,251,211,78,2764,1,1
2662,265,6,30,10,658,205,243,176,1546,1,2
2741,351,6,0,0,2603,209,229,159,6452,1,2
2829,23,13,162,8,1774,212,213,135,1637,0,2
3145,117,11,85,10,1492,238,230,121,430,0,2
3228,267,20,376,97,1733,164,243,216,2210,0,1
2874,51,9,190,22,3037,225,221,129,2629,1,2
2985,180,3,661,72,5613,220,241,156,4117,1,2
2929,148,4,532,20,4817,226,239,148,3113,1,1
2731,83,6,95,12,2100,229,230,135,1296,1,2
3108,84,10,67,8,2268,234,224,121,1745,1,1
3336,16,24,162,66,3828,192,184,120,1824,1,1
2708,37,7,297,6,696,220,224,139,1832,1,1
3236,358,5,216,37,1136,211,230,156,912,0,1
2797,270,10,150,40,1932,194,244,189,1074,0,2
3174,230,4,424,21,1677,214,243,166,295,0,1
3063,73,11,108,15,2028,233,220,118,3569,0,1
3225,270,10,272,61,1768,194,244,189,2384,0,1
3014,270,3,295,54,531,211,240,168,543,0,2
2985,36,8,376,20,993,220,222,138,2148,1,2
3102,158,16,60,11,4905,235,241,131,1466,1,1
2989,6,16,216,56,564,198,207,144,1742,0,1
3165,30,8,503,23,3332,218,223,140,3901,1,1
3128,289,9,598,207,3173,194,239,185,2297,0,1
3067,56,14,1310,198,2884,228,210,112,1233,0,2
3046,160,8,339,45,1498,228,242,146,618,0,1
3050,98,16,162,46,6472,244,216,97,3226,1,2
3107,30,8,67,1,2391,218,223,141,1302,1,1
3122,217,21,306,87,3255,193,254,191,1113,0,2
3043,24,20,812,278,1784,205,193,119,2192,0,1
3105,27,12,366,47,5009,215,214,134,2821,1,1
2846,297,13,85,0,708,184,236,192,577,0,1
2816,67,12,277,106,365,232,217,116,1470,1,2
2818,344,11,0,0,5275,198,223,164,4565,1,2
3317,287,7,495,36,3503,200,240,179,1476,1,1
2938,35,17,391,67,516,216,201,116,658,0,2
2853,160,11,339,55,3560,231,242,141,3236,1,2
3161,261,9,384,47,841,199,245,185,1199,0,2
2598,86,12,421,77,277,238,219,110,878,0,2
2608,59,26,60,38,1167,229,175,64,1358,0,2
3270,35,9,866,96,1748,219,220,136,2610,0,2
2695,51,10,510,-9,845,225,218,126,1529,1,2
3196,56,7,0,0,2742,225,225,134,2792,1,1
3251,162,6,362,17,371,226,242,149,713,0,1
3121,246,9,67,9,1637,201,247,184,2362,0,1
3132,206,7,150,20,1634,216,247,166,2391,0,1
3164,352,12,571,53,1822,199,220,158,2589,0,1
2792,344,15,162,36,1530,188,214,164,2539,0,2
2785,157,16,124,30,1263,236,241,131,1739,0,2
3175,255,22,170,56,430,165,248,217,2263,0,2
3294,233,7,95,21,6091,208,247,175,379,1,1
3109,177,9,277,0,6547,225,246,153,2629,1,2
2684,191,21,60,-8,1736,214,251,161,1159,0,2
2970,9,7,30,4,4262,212,225,151,1036,1,2
3139,59,6,240,39,2455,224,228,139,1611,1,1
2532,106,7,153,0,658,232,232,132,942,1,2
3432,200,13,514,39,3209,215,251,169,212,0,1
2864,20,12,67,10,2717,212,215,139,2380,0,1
3267,19,11,720,64,1879,212,216,140,870,0,1
3007,93,27,497,180,1253,250,188,48,582,1,1
2601,38,21,418,-18,962,215,190,101,301,1,2
3282,97,13,85,0,4511,241,220,106,3676,0,1
2743,38,16,541,71,594,218,203,115,1276,0,2
3290,108,10,331,108,1315,238,228,120,2472,0,2
2991,6,4,242,31,3799,214,231,154,1826,1,2
3008,113,6,366,44,1379,231,234,136,2072,0,2
2635,70,7,0,0,1853,228,226,132,5113,1,2
3022,339,12,95,19,1992,193,222,168,1293,0,1
3250,18,9,644,102,5815,213,221,144,2601,1,2
3205,298,14,242,33,4602,180,234,194,1535,1,1
2954,17,8,0,0,2222,214,223,146,1505,1,1
3102,12,8,600,27,2021,212,224,149,2652,0,1
3328,24,14,390,94,1740,212,209,132,2155,1,1
2909,211,12,255,16,5698,210,251,176,6047,1,1
2781,78,20,42,12,1765,241,198,78,1637,0,1
3154,295,16,150,16,3480,172,234,201,1694,0,1
3024,161,12,706,138,5966,232,243,140,5424,1,2
3162,16,20,324,77,3156,199,194,127,1560,0,1
2991,18,5,0,0,6152,216,229,150,3303,1,2
3077,324,4,480,34,570,209,235,165,691,0,2
3013,66,11,85,9,2148,231,217,117,1565,0,2
3129,193,25,939,38,4284,208,250,162,1194,0,2
2964,343,11,300,43,1734,197,223,164,579,0,2
2942,288,5,335,36,4464,205,239,173,5833,1,2
3278,180,21,190,29,3330,223,248,147,1266,0,2
3100,27,4,127,1,4188,218,230,149,1395,1,1
2872,113,12,571,40,480,241,227,114,1222,0,2
3178,211,13,366,72,5578,209,252,176,1338,1,2
3162,113,7,390,54,5591,233,233,132,1092,1,2
2709,63,2,150,7,2067,221,234,150,6700,1,2
3238,135,6,0,0,2634,230,237,141,1201,1,1
2884,56,13,150,-8,342,228,213,116,577,0,2
3057,30,20,0,0,4987,210,194,113,247,1,1
2995,241,28,42,20,2751,156,249,221,182,0,2
2729,306,25,67,34,1279,145,217,209,1419,0,1
2746,147,17,0,0,3109,241,236,118,1855,1,2
3008,40,8,360,-11,1590,221,222,135,1065,0,1
2633,50,18,466,-77,2886,225,199,101,2643,0,1
2938,306,10,108,20,4905,191,234,183,2112,1,2
3007,279,16,242,12,1729,174,240,206,3409,1,1
3350,109,19,218,68,2078,248,216,88,2658,1,1
3032,87,12,277,71,5328,238,219,109,671,1,2
3216,249,4,162,-7,5999,211,242,170,1320,1,1
2971,38,11,323,78,153,220,216,129,421,0,1
3037,78,10,301,46,5571,234,221,118,4979,1,1
2549,128,13,90,23,612,241,232,118,3357,1,2
3138,159,15,741,327,1800,235,241,132,631,0,2
3018,1,11,150,20,1756,204,219,152,1661,1,1
3274,122,9,60,3,1338,236,233,128,3271,0,2
3235,105,20,30,-12,1179,249,212,82,1381,1,1
3018,208,18,1130,170,3064,205,254,179,1273,0,2
3143,60,9,150,27,1440,227,221,127,1794,0,1
3003,86,4,361,66,4774,225,233,144,1643,1,2
3226,180,0,376,5,5866,219,238,157,1806,1,1
3268,335,12,90,12,5656,193,224,170,759,1,1
2897,109,16,540,248,930,245,221,99,510,0,2
3155,270,21,824,98,3457,162,242,217,2148,0,1
2936,51,10,85,0,3913,225,218,126,1872,1,1
3132,298,11,402,48,1071,189,236,188,1188,0,1
2930,9,18,644,66,2724,197,202,138,1888,1,2
2873,30,8,60,0,1677,218,223,140,1188,1,1
2951,21,21,162,92,1259,202,191,119,3234,0,1
3260,175,18,514,46,703,227,247,145,2543,0,2
3222,19,13,480,74,5508,210,212,137,2568,1,2
2704,46,17,95,23,1308,223,200,105,1538,0,2
3063,226,19,150,47,785,189,254,196,582,0,2
3004,281,27,541,204,2161,137,231,228,1142,0,1
2997,189,13,571,111,1581,220,250,161,1935,0,2
3166,131,20,228,61,1055,247,226,98,2126,1,1
3001,157,12,258,39,1510,233,242,137,2184,0,2
3127,223,9,331,9,2287,208,249,177,1789,0,2
2908,348,22,124,17,1784,175,199,159,1062,1,1
2732,23,19,170,37,1639,205,195,121,1205,0,2
3141,335,10,362,72,255,198,227,168,1266,1,2
3344,6,10,655,53,1981,208,222,150,2783,0,2
2843,210,15,270,43,2249,207,253,178,2073,0,2
3019,103,11,30,-5,2647,238,226,118,1390,0,1
3024,49,16,170,13,4434,225,203,108,2782,1,2
3047,103,16,124,22,511,245,219,99,1146,1,1
3019,24,6,124,16,4341,217,226,146,636,1,2
3138,92,24,277,72,1742,249,195,60,2676,1,2
3149,335,22,467,62,3628,165,205,176,1533,0,1
2900,66,6,108,3,2117,227,227,135,2368,1,2
2943,74,17,404,138,426,238,206,93,649,1,2
3106,225,5,408,-42,6162,213,245,169,1343,1,1
3368,279,5,365,29,1110,207,240,172,2266,0,1
2932,215,11,376,39,5828,209,251,176,6093,1,2
3297,334,17,685,79,3649,178,215,175,1316,0,1
3015,64,7,42,6,5177,227,226,133,2466,1,1
3197,347,8,85,4,4306,206,228,160,1570,1,1
2939,89,15,30,-9,2489,241,215,100,1790,0,1
3086,172,14,420,-22,6490,229,246,145,2910,1,2
2926,196,16,0,0,1018,215,252,167,589,0,1
3230,135,16,212,40,1682,243,232,113,1403,0,1
2981,163,11,495,106,4484,230,243,144,1836,1,2
2755,320,14,42,7,2165,183,226,182,726,0,2
2741,45,6,484,-16,2316,222,227,140,5940,1,2
2525,316,19,162,53,531,166,220,193,631,0,2
3086,151,8,60,-2,1719,231,240,141,2288,0,1
2986,66,9,182,-2,1594,229,223,127,1622,1,2
3316,292,5,295,48,3398,205,239,172,1575,1,1
3234,294,6,30,3,658,202,239,176,1140,0,1
3220,246,9,743,159,6234,203,247,182,1560,1,2
3158,293,8,283,-2,3475,198,239,180,1292,1,1
2877,114,10,108,14,1945,238,230,121,2532,1,2
3124,168,11,391,33,2148,229,244,146,871,0,2
2905,205,28,60,23,1813,191,251,179,1213,0,2
2834,342,10,300,36,1832,199,225,164,1441,1,2
3301,85,3,90,-9,4509,223,234,147,3861,0,1
2820,4,7,108,3,2867,211,226,153,4380,1,2
2751,48,12,451,-6,2413,224,214,122,5878,1,2
3119,32,9,85,16,2818,218,220,137,3449,1,1
3033,270,5,30,4,3049,207,241,173,960,0,1
2991,27,14,210,49,3915,213,209,129,2553,1,2
2858,62,10,0,0,3077,229,218,121,2701,1,1
2929,287,27,67,33,5923,136,227,226,4911,1,2
3067,235,8,384,69,5820,207,247,178,4429,1,2
2646,55,20,361,66,792,228,193,90,2881,1,2
3211,305,4,277,12,285,209,237,167,1187,0,1
3047,246,13,67,15,3030,193,249,194,1158,0,2
2965,86,15,153,36,2070,241,213,98,1967,0,2
3223,108,18,134,29,1573,248,216,90,2635,1,1
3183,151,21,324,92,3756,241,235,113,768,0,2
3183,65,12,474,107,1351,231,216,116,1770,0,2
3004,70,20,108,-6,4442,237,196,81,2525,1,2
2778,302,31,30,26,3596,120,209,221,5831,1,2
3074,308,8,658,107,866,198,235,177,853,0,2
2967,55,16,228,-2,1172,228,205,106,698,0,2
3060,333,14,592,36,3854,187,221,173,2582,1,2
3218,124,9,297,34,2164,235,234,129,1744,0,2
3136,354,9,277,10,3503,206,225,158,3907,1,1
3233,142,17,324,56,5495,242,234,115,2962,1,2
3179,6,22,541,103,459,187,191,136,1760,0,2
3175,352,22,212,32,720,176,197,155,1830,1,2
2742,48,7,218,19,2316,223,225,138,6707,1,2
2883,330,16,150,24,2897,180,219,177,2664,1,2
2971,205,4,90,7,5500,217,243,162,2200,1,1
3168,107,10,752,95,2860,237,228,121,2926,0,2
3020,331,6,510,192,2897,205,232,166,633,0,2
3175,121,18,466,-19,912,247,223,97,1423,0,1
2606,284,4,0,0,2130,209,240,169,1153,0,1
3123,203,8,240,18,1126,216,247,166,1856,1,1
3246,312,12,150,37,4868,186,231,184,1243,1,2
3550,29,20,671,138,2742,209,192,112,1627,1,1
3046,346,18,85,28,4852,184,209,162,390,1,1
3273,121,18,85,8,1271,247,223,97,1321,1,1
3158,96,9,285,10,5180,234,228,125,2669,1,2
3228,273,21,295,74,4710,159,240,218,3443,1,1
2702,73,10,30,5,1315,232,221,121,680,0,1
3026,259,1,180,-13,3227,216,239,161,966,0,1
3142,48,14,0,0,1875,224,209,116,2023,0,2
2845,306,33,330,199,1224,111,200,219,1611,0,2
3172,133,11,840,236,1026,237,235,127,2118,0,2
2799,45,11,30,2,2255,223,215,125,2998,1,1
3237,63,28,552,71,883,232,172,54,1724,0,1
3013,1,19,553,-46,1101,189,201,146,1973,0,2
3133,143,20,150,43,95,244,232,107,2702,0,1
3008,62,5,256,24,4067,224,230,142,1471,1,2
3105,36,12,277,5,2846,219,212,127,2974,0,2
2789,325,11,400,62,1861,192,228,175,1165,1,2
2972,270,15,242,63,6039,178,244,204,5047,1,2
3011,338,14,376,101,1677,188,219,169,2449,0,2
2962,8,10,511,7,4138,208,219,148,4560,1,2
2795,305,29,395,147,1008,129,210,215,1533,0,2
2879,106,14,153,33,1239,243,223,107,2442,0,2
3053,78,22,60,-10,932,242,193,69,1260,0,1
3236,90,9,30,-4,1471,235,225,121,2724,1,1
2910,79,2,376,49,2755,222,234,148,2205,1,2
3096,229,9,295,42,666,206,249,180,1047,0,2
3081,85,15,162,12,4663,240,214,100,2973,1,1
2771,146,7,319,41,2724,230,239,142,1962,0,2
3043,90,4,30,1,3065,226,233,143,2616,1,1
3227,302,12,510,28,552,186,234,189,1024,0,1
2724,218,19,30,-8,2888,195,254,190,1226,0,2
3251,98,5,564,135,4920,228,233,138,2694,1,1
2998,155,13,120,23,2954,235,241,133,6523,1,1
2808,142,11,60,4,3421,236,237,130,6132,1,2
2984,299,8,85,11,361,197,237,180,210,0,1
2827,266,15,127,59,3522,182,245,202,5928,1,1
2808,124,12,30,3,4635,240,231,119,190,1,1
3216,91,14,120,-10,1687,241,217,102,2514,1,1
3200,66,10,598,84,2140,230,219,121,2742,0,1
3002,172,14,120,25,4854,229,246,145,3413,1,1
2789,125,23,150,51,1075,251,217,82,525,0,2
2977,6,20,270,56,2244,190,196,138,2166,0,1
2670,86,7,390,84,1045,231,228,130,1131,1,2
3190,43,13,365,74,2028,222,212,122,3401,0,1
2850,54,24,216,72,4082,226,182,76,987,1,2
2966,346,9,90,5,1637,203,227,162,3427,1,1
3419,180,11,391,94,4257,224,247,154,3112,0,1
3238,297,25,481,95,1840,142,222,217,3276,1,1
3197,129,9,553,81,2200,236,235,129,2751,0,1
2507,114,17,150,51,671,247,221,97,351,0,2
3256,135,11,474,77,3870,238,235,126,883,0,1
2915,359,10,256,77,5047,205,221,154,484,1,2
2952,245,16,408,46,5566,185,251,201,4892,1,2
3185,12,14,551,167,4578,205,211,141,2178,1,1
3012,315,9,60,5,2761,195,233,177,2205,0,1
2922,132,6,404,35,1584,229,237,141,1182,0,2
3065,162,18,350,93,540,234,242,130,1583,0,2
2618,354,12,402,12,2800,200,218,156,2659,0,2
2952,274,19,120,31,2605,166,241,213,2458,0,2
3105,95,16,480,64,902,244,215,96,1794,0,2
2546,201,33,162,57,1116,187,247,172,1158,0,2
3002,221,9,30,-4,1507,210,249,175,2480,0,1
2737,15,19,30,9,2418,199,196,129,485,0,2
3264,294,8,42,5,6227,199,238,179,218,1,1
2866,338,19,433,-1,992,175,210,171,457,0,2
3059,80,10,1142,261,3157,234,223,120,1050,0,2
3253,110,12,0,0,1266,241,226,112,1075,0,1
2984,207,29,330,47,3477,187,251,182,1249,0,2
2304,333,23,192,97,283,162,204,178,547,0,2
2982,21,16,390,33,4350,208,204,129,5001,1,1
2960,348,15,485,203,573,192,215,161,1317,0,1
3355,209,14,404,118,3392,208,253,177,470,0,1
3021,11,24,124,36,2430,187,184,126,1129,0,1
2755,47,24,324,131,726,220,179,80,984,0,2
2791,70,10,466,74,752,231,220,120,2509,1,2
3145,336,28,234,64,3929,148,190,175,481,0,1
2942,358,18,30,13,5736,190,205,150,4056,1,2
2984,61,20,255,13,808,232,196,88,2190,1,2
3159,91,25,618,54,853,249,191,56,1861,1,2
3265,214,9,319,50,3681,212,248,172,2731,1,1
3297,290,32,192,28,3393,115,216,232,1779,1,1
3056,270,6,0,0,2672,204,242,177,644,0,1
2786,88,8,42,4,834,233,227,126,2927,0,2
3090,23,7,85,2,3885,216,225,145,1075,1,1
3001,270,27,283,88,5232,141,238,230,1384,1,2
3099,29,19,780,39,1560,210,196,116,2230,0,1
3019,329,11,443,109,1670,194,227,172,2382,0,2
3298,147,21,511,123,1698,243,232,107,1261,0,1
2653,123,22,192,15,1470,251,217,83,767,1,2
3121,264,17,150,24,3762,176,246,208,1249,0,1
3135,243,2,268,23,3475,215,240,163,1025,1,2
2772,61,21,212,66,1935,232,192,83,1230,0,2
3327,16,7,400,48,3472,214,226,148,2182,1,1
2698,42,12,350,36,402,222,213,125,1050,0,2
2722,41,5,277,27,2028,220,229,145,6159,1,2
2982,317,8,108,25,3191,198,233,174,2041,1,2
3028,162,16,420,-38,1516,234,242,135,1168,1,2
3231,18,14,769,41,1992,208,210,137,532,0,1
2973,255,11,30,7,1991,194,247,192,484,0,2
2689,38,3,67,3,624,219,233,150,1298,1,2
