Loan_Status,Current_Loan_Amount,Term,Credit_Score,Annual_Income,Years_in_current_job,Home_Ownership,Purpose,Monthly_Debt,Years_of_Credit_History,Months_since_last_delinquent,Number_of_Open_Accounts,Number_of_Credit_Problems,Current_Credit_Balance,Maximum_Open_Credit,Bankruptcies,Tax_Liens
Fully_Paid,310684,Short_Term,701.0,4120549.0,1_year,Rent,Debt_Consolidation,42235.48,14.8,1.0,17,0,106552,756954.0,0.0,0.0
Fully_Paid,99999999,Short_Term,750.0,1660942.0,10+_years,Home_Mortgage,Debt_Consolidation,18823.87,37.3,34.0,29,0,398582,2229568.0,0.0,0.0
Fully_Paid,276298,Long_Term,746.0,1774505.0,9_years,Home_Mortgage,Debt_Consolidation,23807.76,21.0,30.0,14,0,419615,1400234.0,0.0,0.0
Fully_Paid,99999999,Short_Term,722.0,2623026.0,10+_years,Home_Mortgage,Home_Improvements,31039.16,38.6,10.0,19,0,306394,383944.0,0.0,0.0
Fully_Paid,777546,Long_Term,679.0,8633790.0,2_years,Home_Mortgage,Debt_Consolidation,25038.01,15.6,36.0,13,0,765244,1091200.0,0.0,0.0
Fully_Paid,269456,Short_Term,742.0,872708.0,3_years,Home_Mortgage,Debt_Consolidation,14835.96,20.9,29.0,19,0,211641,498080.0,0.0,0.0
Fully_Paid,245520,Short_Term,691.0,1325212.0,9_years,Rent,Debt_Consolidation,25952.1,14.4,64.0,11,0,70243,114048.0,0.0,0.0
Fully_Paid,211002,Short_Term,713.0,686945.0,2_years,Home_Mortgage,Debt_Consolidation,15914.21,13.0,57.0,8,0,282283,377872.0,0.0,0.0
Fully_Paid,134970,Short_Term,716.0,990812.0,10+_years,Home_Mortgage,Other,20311.38,14.1,16.0,7,0,17537,45034.0,0.0,0.0
Not_Paid,559482,Short_Term,655.0,1741540.0,3_years,Own_Home,Debt_Consolidation,13946.76,13.0,20.0,11,0,369417,493372.0,0.0,0.0
Fully_Paid,106392,Short_Term,714.0,1168690.0,10+_years,Home_Mortgage,Other,22497.33,18.8,45.0,13,0,606005,772772.0,0.0,0.0
Fully_Paid,236874,Short_Term,744.0,852359.0,10+_years,Home_Mortgage,Debt_Consolidation,8949.76,19.7,26.0,10,0,54986,530574.0,0.0,0.0
Fully_Paid,367048,Short_Term,734.0,1473089.0,10+_years,Home_Mortgage,Home_Improvements,2700.66,24.5,23.0,18,0,93613,1484736.0,0.0,0.0
Not_Paid,292798,Long_Term,7220.0,829065.0,4_years,Rent,Debt_Consolidation,23352.14,18.8,23.0,8,0,108243,153230.0,0.0,0.0
Not_Paid,239184,Long_Term,669.0,765092.0,10+_years,Home_Mortgage,Debt_Consolidation,14154.24,26.9,9.0,10,0,110371,148434.0,0.0,0.0
Fully_Paid,122870,Short_Term,687.0,2548432.0,4_years,Home_Mortgage,Other,52667.62,13.5,50.0,17,0,363318,585926.0,0.0,0.0
Not_Paid,181478,Short_Term,6730.0,1890310.0,10+_years,Home_Mortgage,Home_Improvements,11530.91,15.8,47.0,7,0,85462,116160.0,0.0,0.0
Not_Paid,540364,Short_Term,708.0,2333352.0,10+_years,Home_Mortgage,Debt_Consolidation,37528.04,19.1,36.0,10,0,290852,360184.0,0.0,0.0
Fully_Paid,162932,Short_Term,670.0,1191072.0,3_years,Rent,Medical_Bills,18560.91,26.8,31.0,13,0,206112,258016.0,0.0,0.0
Not_Paid,214654,Long_Term,6700.0,537605.0,2_years,Home_Mortgage,Home_Improvements,15321.98,16.6,32.0,8,5,195586,381898.0,5.0,0.0
Fully_Paid,99999999,Short_Term,681.0,642390.0,3_years,Rent,Debt_Consolidation,7280.42,13.2,52.0,8,0,72808,192038.0,0.0,0.0
Fully_Paid,398574,Long_Term,676.0,1320291.0,9_years,Rent,Debt_Consolidation,22335.07,16.6,71.0,19,0,480092,689700.0,0.0,0.0
Fully_Paid,173954,Short_Term,737.0,920208.0,4_years,Rent,Debt_Consolidation,23081.58,15.2,44.0,21,0,216904,650650.0,0.0,0.0
Not_Paid,221144,Short_Term,7310.0,1285350.0,2_years,Rent,Other,29134.6,12.0,55.0,20,0,199329,477862.0,0.0,0.0
Fully_Paid,298980,Short_Term,725.0,737732.0,2_years,Home_Mortgage,Debt_Consolidation,12418.59,15.0,31.0,12,0,264518,400906.0,0.0,0.0
Fully_Paid,99999999,Short_Term,735.0,1697346.0,3_years,Own_Home,Debt_Consolidation,19236.55,22.5,40.0,7,0,163248,445808.0,0.0,0.0
Not_Paid,441232,Long_Term,666.0,868262.0,9_years,Own_Home,Debt_Consolidation,13240.91,19.2,10.0,15,0,165604,650012.0,0.0,0.0
Fully_Paid,460570,Long_Term,642.0,1748874.0,10+_years,Home_Mortgage,Debt_Consolidation,30751.12,17.1,43.0,30,0,594833,724218.0,0.0,0.0
Not_Paid,97680,Short_Term,690.0,318706.0,1_year,Rent,Other,8525.3,18.0,76.0,8,1,77311,225500.0,1.0,0.0
Fully_Paid,263054,Short_Term,733.0,969304.0,5_years,Rent,Debt_Consolidation,16881.88,12.7,19.0,18,0,264670,478082.0,0.0,0.0
Not_Paid,348172,Long_Term,7020.0,1165156.0,6_years,Rent,Debt_Consolidation,18545.33,20.7,8.0,19,0,248083,376464.0,0.0,0.0
Fully_Paid,99999999,Long_Term,738.0,946485.0,<_1_year,Rent,Debt_Consolidation,18133.22,19.2,24.0,9,0,279832,928422.0,0.0,0.0
Fully_Paid,180268,Short_Term,731.0,875691.0,10+_years,Home_Mortgage,Buy_House,13500.26,28.1,55.0,24,2,34352,87780.0,1.0,1.0
Fully_Paid,99999999,Short_Term,686.0,828115.0,<_1_year,Rent,Other,14906.07,12.1,29.0,8,0,87153,142714.0,0.0,0.0
Fully_Paid,99999999,Short_Term,741.0,1492336.0,7_years,Home_Mortgage,Debt_Consolidation,26737.56,23.7,7.0,10,2,615980,665324.0,0.0,2.0
Fully_Paid,108658,Short_Term,708.0,427386.0,3_years,Home_Mortgage,Debt_Consolidation,11432.49,12.0,4.0,12,0,118009,354926.0,0.0,0.0
Fully_Paid,55880,Short_Term,661.0,2161839.0,4_years,Rent,Debt_Consolidation,32427.49,27.9,31.0,19,2,164920,339790.0,0.0,1.0
Fully_Paid,152064,Short_Term,740.0,1594651.0,10+_years,Home_Mortgage,Debt_Consolidation,12331.95,14.6,64.0,10,0,78622,145442.0,0.0,0.0
Fully_Paid,301664,Short_Term,722.0,2586603.0,3_years,Own_Home,Debt_Consolidation,48067.53,20.7,38.0,22,0,740677,924154.0,0.0,0.0
Fully_Paid,116842,Short_Term,731.0,799672.0,6_years,Home_Mortgage,Debt_Consolidation,9862.71,16.2,51.0,5,0,73910,154220.0,0.0,0.0
Fully_Paid,453816,Short_Term,742.0,3266157.0,6_years,Own_Home,Debt_Consolidation,55796.54,28.6,29.0,21,0,3192969,6602002.0,0.0,0.0
Fully_Paid,365244,Long_Term,663.0,863683.0,9_years,Rent,Debt_Consolidation,13819.08,15.2,46.0,10,0,280896,397628.0,0.0,0.0
Fully_Paid,99999999,Short_Term,721.0,620958.0,<_1_year,Own_Home,Debt_Consolidation,8072.34,14.9,35.0,13,0,115786,422928.0,0.0,0.0
Not_Paid,610346,Long_Term,653.0,2074838.0,5_years,Home_Mortgage,Other,2178.54,21.4,20.0,15,0,91903,615164.0,0.0,0.0
Fully_Paid,142692,Short_Term,745.0,746852.0,6_years,Home_Mortgage,Debt_Consolidation,2483.3,24.5,42.0,4,1,53827,131780.0,1.0,0.0
Fully_Paid,492448,Long_Term,718.0,1065596.0,10+_years,Own_Home,Debt_Consolidation,27883.07,26.9,80.0,14,0,396625,513128.0,0.0,0.0
Fully_Paid,151580,Short_Term,701.0,673778.0,1_year,Rent,Other,5541.92,12.0,56.0,3,0,54739,80234.0,0.0,0.0
Fully_Paid,393360,Long_Term,704.0,1105686.0,10+_years,Home_Mortgage,Debt_Consolidation,12346.96,12.4,33.0,16,2,205257,424402.0,0.0,2.0
Fully_Paid,387398,Long_Term,726.0,2007464.0,10+_years,Home_Mortgage,Debt_Consolidation,29275.58,12.4,18.0,9,1,252909,350702.0,1.0,0.0
Not_Paid,529364,Short_Term,748.0,2000187.0,10+_years,Home_Mortgage,Debt_Consolidation,58338.74,22.0,14.0,8,0,423092,1010086.0,0.0,0.0
Fully_Paid,99999999,Short_Term,720.0,1791016.0,1_year,Rent,Debt_Consolidation,35521.64,11.4,52.0,12,0,152798,368588.0,0.0,0.0
Not_Paid,112530,Short_Term,731.0,680295.0,<_1_year,Rent,Other,5839.27,9.0,56.0,8,0,156028,168850.0,0.0,0.0
Fully_Paid,216876,Long_Term,735.0,749208.0,9_years,Rent,Debt_Consolidation,11363.14,16.0,60.0,6,0,85633,244838.0,0.0,0.0
Fully_Paid,107734,Short_Term,741.0,539600.0,7_years,Home_Mortgage,Debt_Consolidation,5306.13,15.0,12.0,12,0,142405,518496.0,0.0,0.0
Fully_Paid,99999999,Short_Term,665.0,2493389.0,10+_years,Home_Mortgage,Debt_Consolidation,60880.37,21.5,8.0,25,0,754452,900592.0,0.0,0.0
Not_Paid,429484,Long_Term,710.0,1539304.0,10+_years,Home_Mortgage,Debt_Consolidation,30016.58,12.1,63.0,18,1,277400,408122.0,1.0,0.0
Fully_Paid,337172,Short_Term,743.0,1863577.0,<_1_year,Home_Mortgage,Debt_Consolidation,27332.45,13.7,21.0,14,0,373711,978978.0,0.0,0.0
Not_Paid,123992,Short_Term,708.0,860472.0,1_year,Own_Home,Other,17496.34,21.7,32.0,17,0,527535,816596.0,0.0,0.0
Fully_Paid,99999999,Short_Term,668.0,501980.0,10+_years,Home_Mortgage,Home_Improvements,9286.44,15.0,40.0,14,0,86355,187264.0,0.0,0.0
Not_Paid,179828,Short_Term,725.0,970710.0,<_1_year,Rent,Other,22083.7,19.1,3.0,12,0,314773,501358.0,0.0,0.0
Not_Paid,213862,Short_Term,736.0,548321.0,6_years,Rent,Debt_Consolidation,6534.29,19.5,3.0,39,0,168549,699534.0,0.0,0.0
Not_Paid,240592,Short_Term,7240.0,1643405.0,10+_years,Home_Mortgage,Debt_Consolidation,38346.37,30.5,2.0,19,0,220837,649022.0,0.0,0.0
Fully_Paid,99999999,Short_Term,732.0,2149071.0,10+_years,Rent,Debt_Consolidation,16010.54,13.7,26.0,6,0,221179,440044.0,0.0,0.0
Fully_Paid,99999999,Short_Term,733.0,1761699.0,2_years,Home_Mortgage,Other,20112.64,12.9,40.0,13,0,481878,820534.0,0.0,0.0
Not_Paid,203698,Short_Term,714.0,775428.0,9_years,Rent,Debt_Consolidation,7237.29,27.5,20.0,9,1,200754,424204.0,1.0,0.0
Fully_Paid,222464,Short_Term,726.0,1537024.0,10+_years,Home_Mortgage,Other,13833.14,19.9,10.0,9,0,3249,939906.0,0.0,0.0
Fully_Paid,446138,Short_Term,739.0,2209909.0,2_years,Home_Mortgage,Debt_Consolidation,40883.25,18.6,3.0,17,0,213826,411950.0,0.0,0.0
Fully_Paid,131384,Short_Term,740.0,2364075.0,<_1_year,Rent,Debt_Consolidation,30339.01,15.0,9.0,18,0,254904,645832.0,0.0,0.0
Not_Paid,446072,Long_Term,730.0,866799.0,10+_years,Home_Mortgage,Debt_Consolidation,11701.72,25.9,8.0,9,0,343045,778844.0,0.0,0.0
Fully_Paid,99999999,Short_Term,744.0,1543541.0,10+_years,Home_Mortgage,Debt_Consolidation,19037.05,23.2,69.0,10,0,493145,793056.0,0.0,0.0
Fully_Paid,44264,Short_Term,737.0,1433265.0,10+_years,Home_Mortgage,Home_Improvements,14332.65,23.0,38.0,6,0,126065,331760.0,0.0,0.0
Fully_Paid,99999999,Short_Term,747.0,1899430.0,10+_years,Home_Mortgage,Debt_Consolidation,8610.61,28.0,7.0,6,0,171684,274956.0,0.0,0.0
Fully_Paid,222398,Short_Term,734.0,1100328.0,3_years,Rent,Other,11828.45,17.7,65.0,8,0,92872,257268.0,0.0,0.0
Fully_Paid,261888,Long_Term,646.0,1643386.0,1_year,Home_Mortgage,Buy_a_Car,17789.7,21.9,10.0,4,1,4085,6556.0,1.0,0.0
Fully_Paid,650430,Short_Term,724.0,1497960.0,10+_years,Home_Mortgage,Debt_Consolidation,30708.18,24.1,65.0,8,0,261402,496166.0,0.0,0.0
Fully_Paid,443828,Short_Term,698.0,1341571.0,10+_years,Home_Mortgage,Debt_Consolidation,23030.28,17.1,1.0,14,0,320397,423984.0,0.0,0.0
Fully_Paid,627374,Short_Term,738.0,4752850.0,6_years,Home_Mortgage,Debt_Consolidation,35883.97,25.6,6.0,23,0,627247,1370336.0,0.0,0.0
Fully_Paid,99999999,Long_Term,734.0,1589977.0,9_years,Own_Home,Debt_Consolidation,43326.65,15.1,21.0,9,0,580602,1305392.0,0.0,0.0
Not_Paid,434368,Short_Term,740.0,1500544.0,4_years,Home_Mortgage,Debt_Consolidation,17881.47,21.2,38.0,6,0,444714,557876.0,0.0,0.0
Fully_Paid,356972,Short_Term,748.0,1709639.0,2_years,Home_Mortgage,Debt_Consolidation,25217.37,19.4,42.0,10,0,288743,534094.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,2726500.0,6_years,Home_Mortgage,Debt_Consolidation,31127.51,15.6,11.0,20,0,462593,1222914.0,0.0,0.0
Fully_Paid,527560,Long_Term,690.0,1019711.0,4_years,Rent,Debt_Consolidation,18015.04,18.8,62.0,17,0,330695,1029358.0,0.0,0.0
Fully_Paid,267322,Short_Term,743.0,1038920.0,10+_years,Home_Mortgage,Debt_Consolidation,7133.93,12.7,22.0,11,0,176472,421278.0,0.0,0.0
Fully_Paid,658944,Long_Term,717.0,1555511.0,10+_years,Home_Mortgage,Debt_Consolidation,33313.84,17.5,54.0,9,0,157947,237204.0,0.0,0.0
Fully_Paid,266420,Short_Term,736.0,1112146.0,8_years,Home_Mortgage,Debt_Consolidation,18257.67,19.2,8.0,16,0,366225,846406.0,0.0,0.0
Fully_Paid,241450,Short_Term,733.0,966777.0,7_years,Rent,Debt_Consolidation,9828.89,15.6,26.0,15,0,108015,248160.0,0.0,0.0
Fully_Paid,225258,Short_Term,740.0,2042690.0,<_1_year,Rent,Debt_Consolidation,13617.87,11.9,15.0,12,0,149226,369226.0,0.0,0.0
Not_Paid,394856,Long_Term,692.0,935560.0,10+_years,Home_Mortgage,Debt_Consolidation,18009.53,18.0,53.0,9,0,189658,240526.0,0.0,0.0
Fully_Paid,310684,Short_Term,742.0,1054101.0,10+_years,Home_Mortgage,Debt_Consolidation,10892.13,17.1,28.0,6,0,30457,166320.0,0.0,0.0
Fully_Paid,680350,Long_Term,691.0,1228160.0,3_years,Home_Mortgage,Home_Improvements,8689.27,16.8,13.0,13,1,35321,629156.0,1.0,0.0
Not_Paid,549978,Long_Term,707.0,1491576.0,7_years,Rent,Debt_Consolidation,4797.88,11.0,63.0,9,0,123348,273086.0,0.0,0.0
Fully_Paid,216062,Short_Term,719.0,737067.0,7_years,Rent,Debt_Consolidation,5263.95,31.2,27.0,7,1,107084,429066.0,1.0,0.0
Fully_Paid,405284,Long_Term,724.0,849110.0,1_year,Home_Mortgage,Debt_Consolidation,14364.0,15.2,73.0,15,0,151411,277376.0,0.0,0.0
Fully_Paid,577764,Long_Term,715.0,1135098.0,3_years,Home_Mortgage,Home_Improvements,10688.83,17.8,34.0,4,0,46987,591448.0,0.0,0.0
Fully_Paid,326480,Long_Term,721.0,698953.0,7_years,Home_Mortgage,Debt_Consolidation,10018.32,16.0,77.0,13,0,145559,509190.0,0.0,0.0
Fully_Paid,694144,Long_Term,701.0,2885036.0,3_years,Rent,Debt_Consolidation,20844.33,19.6,15.0,13,0,201210,501028.0,0.0,0.0
Fully_Paid,219802,Short_Term,732.0,873221.0,<_1_year,Rent,Debt_Consolidation,12297.75,21.0,18.0,14,0,150594,184712.0,0.0,0.0
Fully_Paid,295152,Short_Term,733.0,869022.0,10+_years,Rent,Debt_Consolidation,7603.99,34.2,42.0,11,0,188651,308528.0,0.0,0.0
Not_Paid,327866,Short_Term,707.0,2642710.0,2_years,Rent,Debt_Consolidation,6981.17,10.5,21.0,3,0,162184,257950.0,0.0,0.0
Not_Paid,421806,Short_Term,6090.0,1533832.0,<_1_year,Home_Mortgage,Other,17204.5,19.6,14.0,5,0,239286,277618.0,0.0,0.0
Fully_Paid,610654,Short_Term,734.0,2850703.0,2_years,Home_Mortgage,Debt_Consolidation,42760.45,27.0,44.0,16,0,251218,808016.0,0.0,0.0
Fully_Paid,218086,Short_Term,751.0,2542694.0,4_years,Home_Mortgage,Debt_Consolidation,33054.87,33.5,40.0,8,0,77349,609312.0,0.0,0.0
Fully_Paid,99999999,Long_Term,656.0,1942560.0,5_years,Rent,Debt_Consolidation,45812.04,29.5,1.0,20,1,257963,582274.0,1.0,0.0
Not_Paid,217668,Short_Term,708.0,695552.0,10+_years,Rent,Debt_Consolidation,14954.33,14.9,60.0,7,0,211907,324104.0,0.0,0.0
Fully_Paid,442288,Short_Term,722.0,1145928.0,10+_years,Rent,Debt_Consolidation,27311.36,24.7,64.0,30,0,354578,950356.0,0.0,0.0
Fully_Paid,108020,Short_Term,741.0,3358440.0,10+_years,Home_Mortgage,Home_Improvements,39461.67,19.7,47.0,12,0,364686,468688.0,0.0,0.0
Not_Paid,246356,Short_Term,702.0,773680.0,<_1_year,Rent,Debt_Consolidation,4119.77,8.2,3.0,6,0,145483,416988.0,0.0,0.0
Fully_Paid,110660,Short_Term,735.0,1032156.0,10+_years,Rent,Debt_Consolidation,8489.39,15.7,22.0,10,1,77748,252186.0,0.0,0.0
Fully_Paid,268378,Short_Term,730.0,965770.0,3_years,Home_Mortgage,Debt_Consolidation,20442.1,14.2,31.0,13,0,266342,418462.0,0.0,0.0
Not_Paid,525008,Long_Term,6790.0,1235741.0,9_years,Rent,Debt_Consolidation,32438.13,17.0,51.0,11,0,357428,541728.0,0.0,0.0
Fully_Paid,99999999,Short_Term,744.0,2824217.0,10+_years,Home_Mortgage,Debt_Consolidation,43304.61,29.5,78.0,13,0,373825,615714.0,0.0,0.0
Fully_Paid,99999999,Long_Term,706.0,3565977.0,<_1_year,Rent,Other,18721.27,19.0,64.0,13,0,289636,673442.0,0.0,0.0
Fully_Paid,99999999,Short_Term,741.0,636272.0,8_years,Own_Home,Debt_Consolidation,6893.01,28.2,64.0,12,0,223117,399916.0,0.0,0.0
Fully_Paid,291236,Short_Term,715.0,1838820.0,10+_years,Rent,Debt_Consolidation,28961.51,24.2,72.0,19,0,457178,873532.0,0.0,0.0
Fully_Paid,220726,Short_Term,719.0,1200952.0,10+_years,Rent,Debt_Consolidation,10508.33,25.5,47.0,5,0,155819,238348.0,0.0,0.0
Fully_Paid,438196,Long_Term,725.0,845557.0,10+_years,Own_Home,Debt_Consolidation,10076.27,23.8,12.0,7,0,200906,799392.0,0.0,0.0
Fully_Paid,411928,Short_Term,741.0,2038168.0,3_years,Rent,Debt_Consolidation,49085.93,16.3,8.0,9,0,238545,542652.0,0.0,0.0
Not_Paid,335192,Long_Term,699.0,1350881.0,10+_years,Home_Mortgage,Other,8566.91,7.6,28.0,11,0,74214,225544.0,0.0,0.0
Fully_Paid,219230,Short_Term,739.0,906623.0,6_years,Rent,Debt_Consolidation,16470.53,44.8,63.0,16,0,429153,598664.0,0.0,0.0
Fully_Paid,754842,Long_Term,668.0,4190792.0,2_years,Own_Home,Other,29335.43,15.8,65.0,9,0,0,0.0,0.0,0.0
Fully_Paid,316448,Short_Term,718.0,1422473.0,10+_years,Home_Mortgage,Debt_Consolidation,30227.48,15.2,63.0,18,0,461358,880066.0,0.0,0.0
Fully_Paid,123838,Short_Term,686.0,1301937.0,10+_years,Home_Mortgage,Debt_Consolidation,26255.72,34.5,20.0,11,1,50217,129206.0,1.0,0.0
Fully_Paid,131362,Short_Term,723.0,860263.0,2_years,Home_Mortgage,Other,14552.86,17.9,67.0,16,0,308826,591052.0,0.0,0.0
Not_Paid,235686,Short_Term,717.0,1550856.0,10+_years,Rent,Other,37608.22,19.6,38.0,17,0,755744,966922.0,0.0,0.0
Not_Paid,267388,Short_Term,7160.0,1023245.0,8_years,Home_Mortgage,Debt_Consolidation,12023.2,11.6,3.0,14,0,204972,610104.0,0.0,0.0
Fully_Paid,386892,Short_Term,742.0,2970080.0,6_years,Rent,Debt_Consolidation,19454.1,18.7,59.0,12,3,171361,287980.0,1.0,2.0
Not_Paid,128920,Short_Term,730.0,512126.0,3_years,Rent,Debt_Consolidation,4523.9,15.0,7.0,5,0,58501,66594.0,0.0,0.0
Fully_Paid,152174,Short_Term,722.0,751032.0,4_years,Rent,Home_Improvements,11265.48,23.0,41.0,10,1,116831,322058.0,0.0,1.0
Fully_Paid,435996,Long_Term,646.0,884868.0,4_years,Rent,Debt_Consolidation,8406.36,14.8,23.0,10,0,218709,305118.0,0.0,0.0
Fully_Paid,302148,Long_Term,692.0,1368000.0,4_years,Home_Mortgage,Debt_Consolidation,8789.4,13.7,5.0,9,0,128972,541046.0,0.0,0.0
Fully_Paid,350988,Short_Term,747.0,2273388.0,2_years,Home_Mortgage,Debt_Consolidation,19134.33,23.8,9.0,11,0,76095,203984.0,0.0,0.0
Fully_Paid,99999999,Short_Term,723.0,1591915.0,10+_years,Home_Mortgage,Debt_Consolidation,42848.8,30.8,5.0,10,0,731443,930710.0,0.0,0.0
Fully_Paid,160974,Short_Term,724.0,1255007.0,10+_years,Home_Mortgage,Other,22276.36,28.5,46.0,12,0,133247,710974.0,0.0,0.0
Fully_Paid,415052,Short_Term,733.0,1400205.0,10+_years,Home_Mortgage,Debt_Consolidation,23686.73,18.7,19.0,13,0,198531,298144.0,0.0,0.0
Fully_Paid,189112,Short_Term,750.0,2294231.0,2_years,Home_Mortgage,Debt_Consolidation,14893.53,37.5,23.0,7,0,525388,718212.0,0.0,0.0
Fully_Paid,246180,Short_Term,715.0,752628.0,<_1_year,Home_Mortgage,Debt_Consolidation,8090.77,14.8,68.0,5,3,18734,102344.0,3.0,0.0
Fully_Paid,760694,Long_Term,588.0,2533973.0,10+_years,Home_Mortgage,Debt_Consolidation,27029.02,22.1,11.0,20,1,691809,1142724.0,1.0,0.0
Fully_Paid,431200,Short_Term,739.0,1247540.0,3_years,Own_Home,Debt_Consolidation,19336.87,10.7,39.0,8,0,192432,478148.0,0.0,0.0
Fully_Paid,433048,Short_Term,736.0,2711471.0,4_years,Home_Mortgage,Debt_Consolidation,25533.15,16.3,73.0,12,0,667831,1271820.0,0.0,0.0
Fully_Paid,51964,Short_Term,707.0,291745.0,<_1_year,Own_Home,Debt_Consolidation,7901.53,12.5,35.0,3,0,14535,45474.0,0.0,0.0
Fully_Paid,346962,Long_Term,723.0,1198615.0,10+_years,Home_Mortgage,Home_Improvements,10687.69,18.9,26.0,5,0,143469,199430.0,0.0,0.0
Fully_Paid,177276,Short_Term,723.0,1148208.0,3_years,Rent,Debt_Consolidation,18084.2,12.0,25.0,16,0,148086,345686.0,0.0,0.0
Fully_Paid,783244,Short_Term,739.0,1642778.0,1_year,Home_Mortgage,Debt_Consolidation,20808.61,21.0,31.0,13,0,549518,1359578.0,0.0,0.0
Fully_Paid,86724,Short_Term,737.0,674158.0,7_years,Rent,Debt_Consolidation,8089.82,13.5,28.0,5,0,66063,138842.0,0.0,0.0
Fully_Paid,216348,Short_Term,672.0,934249.0,9_years,Rent,Debt_Consolidation,28961.89,11.9,24.0,11,0,46987,177210.0,0.0,0.0
Fully_Paid,99999999,Short_Term,739.0,1215335.0,10+_years,Home_Mortgage,Home_Improvements,17318.5,18.8,16.0,7,0,74385,185636.0,0.0,0.0
Fully_Paid,193974,Short_Term,699.0,781793.0,9_years,Rent,Debt_Consolidation,12834.5,16.3,71.0,15,1,130169,351340.0,1.0,0.0
Fully_Paid,334730,Short_Term,692.0,1206481.0,10+_years,Home_Mortgage,Debt_Consolidation,15684.12,15.4,66.0,6,0,384674,505010.0,0.0,0.0
Fully_Paid,99999999,Short_Term,705.0,1901330.0,10+_years,Rent,Other,30738.2,13.4,7.0,10,0,60648,145420.0,0.0,0.0
Fully_Paid,99999999,Short_Term,675.0,373084.0,2_years,Own_Home,Debt_Consolidation,5440.84,17.0,54.0,11,1,138662,243980.0,0.0,0.0
Fully_Paid,319528,Short_Term,746.0,2951156.0,10+_years,Home_Mortgage,Debt_Consolidation,19231.8,16.2,9.0,7,0,258951,366102.0,0.0,0.0
Fully_Paid,304172,Long_Term,671.0,2533194.0,3_years,Rent,Debt_Consolidation,17120.33,20.8,14.0,16,0,216144,665632.0,0.0,0.0
Fully_Paid,787182,Short_Term,716.0,2525081.0,10+_years,Rent,Debt_Consolidation,31353.23,24.2,19.0,12,0,201267,820600.0,0.0,0.0
Fully_Paid,99999999,Short_Term,726.0,767296.0,2_years,Rent,Other,17647.77,14.0,31.0,11,0,26771,146256.0,0.0,0.0
Fully_Paid,112332,Short_Term,742.0,1261182.0,3_years,Home_Mortgage,Debt_Consolidation,11771.07,18.1,38.0,11,0,279395,586080.0,0.0,0.0
Fully_Paid,395010,Short_Term,708.0,858857.0,10+_years,Home_Mortgage,Debt_Consolidation,9948.4,25.3,56.0,14,1,680276,1018996.0,0.0,0.0
Not_Paid,71676,Long_Term,746.0,666729.0,4_years,Home_Mortgage,Debt_Consolidation,12095.59,22.1,60.0,15,0,383306,952424.0,0.0,0.0
Fully_Paid,774554,Long_Term,687.0,2484573.0,10+_years,Home_Mortgage,Debt_Consolidation,54453.62,17.6,29.0,16,0,1759666,2484768.0,0.0,0.0
Fully_Paid,99999999,Short_Term,746.0,1963023.0,10+_years,Home_Mortgage,Debt_Consolidation,33862.18,37.8,42.0,13,0,603801,1072302.0,0.0,0.0
Fully_Paid,350174,Short_Term,742.0,1228578.0,10+_years,Home_Mortgage,Debt_Consolidation,33069.12,18.6,30.0,25,0,453473,1495956.0,0.0,0.0
Not_Paid,246004,Long_Term,670.0,709821.0,10+_years,Rent,Debt_Consolidation,14669.71,23.7,65.0,13,0,198341,339724.0,0.0,0.0
Fully_Paid,556776,Long_Term,721.0,1250200.0,9_years,Home_Mortgage,Other,2771.15,26.9,30.0,5,1,164711,289410.0,0.0,0.0
Not_Paid,107822,Short_Term,747.0,517370.0,7_years,Rent,Debt_Consolidation,9657.51,9.4,42.0,9,0,118560,379236.0,0.0,0.0
Fully_Paid,328460,Short_Term,748.0,1376702.0,<_1_year,Home_Mortgage,Debt_Consolidation,16061.46,15.9,74.0,12,0,183996,405042.0,0.0,0.0
Fully_Paid,258874,Short_Term,734.0,1378716.0,10+_years,Home_Mortgage,Debt_Consolidation,35387.12,31.5,29.0,20,0,519688,1037476.0,0.0,0.0
Not_Paid,308506,Short_Term,7180.0,1041143.0,3_years,Home_Mortgage,Debt_Consolidation,23772.42,21.6,70.0,19,0,232826,837276.0,0.0,0.0
Fully_Paid,99999999,Short_Term,742.0,1173421.0,10+_years,Home_Mortgage,Debt_Consolidation,9876.2,12.8,75.0,7,0,133494,234894.0,0.0,0.0
Fully_Paid,359744,Short_Term,748.0,1514604.0,10+_years,Home_Mortgage,Debt_Consolidation,21330.73,22.0,30.0,10,0,318174,371030.0,0.0,0.0
Fully_Paid,154044,Short_Term,674.0,1262417.0,10+_years,Home_Mortgage,Home_Improvements,15359.41,14.0,10.0,11,1,65398,188826.0,1.0,0.0
Fully_Paid,230692,Long_Term,700.0,1824323.0,9_years,Home_Mortgage,Debt_Consolidation,8817.52,18.7,21.0,12,0,485241,1135068.0,0.0,0.0
Fully_Paid,99999999,Short_Term,745.0,1353940.0,3_years,Home_Mortgage,Debt_Consolidation,5551.23,14.7,59.0,6,0,47348,397276.0,0.0,0.0
Fully_Paid,99999999,Long_Term,665.0,1697859.0,4_years,Home_Mortgage,Home_Improvements,16738.05,19.0,39.0,13,0,410818,1154604.0,0.0,0.0
